Country,Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
Mexico,1947,1.72,12.15,9.9,8.77,1.074,20.24,10.12,10.12,10.12,16.86,0.018,0.13,0.106,0.094,0.217,0.109,0.109,0.109,0.181
Mexico,1948,1.72,12.15,9.9,8.77,1.128,20.24,10.12,10.12,10.12,16.86,0.019,0.137,0.112,0.099,0.228,0.114,0.114,0.114,0.19
Mexico,1949,1.72,12.15,9.9,8.77,1.184,20.24,10.12,10.12,10.12,16.86,0.02,0.144,0.117,0.104,0.24,0.12,0.12,0.12,0.2
Mexico,1950,1.72,12.15,9.9,8.77,1.243,20.24,10.12,10.12,10.12,16.86,0.021,0.151,0.123,0.109,0.252,0.126,0.126,0.126,0.21
Mexico,1951,1.72,12.15,9.9,8.77,1.305,20.24,10.12,10.12,10.12,16.86,0.022,0.159,0.129,0.114,0.264,0.132,0.132,0.132,0.22
Mexico,1952,1.72,12.15,9.9,8.77,1.371,20.24,10.12,10.12,10.12,16.86,0.024,0.167,0.136,0.12,0.277,0.139,0.139,0.139,0.231
Mexico,1953,1.72,12.15,9.9,8.77,1.439,20.24,10.12,10.12,10.12,16.86,0.025,0.175,0.142,0.126,0.291,0.146,0.146,0.146,0.243
Mexico,1954,1.72,12.15,9.9,8.77,1.511,20.24,10.12,10.12,10.12,16.86,0.026,0.184,0.15,0.133,0.306,0.153,0.153,0.153,0.255
Mexico,1955,1.72,12.15,9.9,8.77,1.587,20.24,10.12,10.12,10.12,16.86,0.027,0.193,0.157,0.139,0.321,0.161,0.161,0.161,0.268
Mexico,1956,1.72,12.15,9.9,8.77,1.666,20.24,10.12,10.12,10.12,16.86,0.029,0.202,0.165,0.146,0.337,0.169,0.169,0.169,0.281
Mexico,1957,1.72,12.15,9.9,8.77,1.749,20.24,10.12,10.12,10.12,16.86,0.03,0.213,0.173,0.153,0.354,0.177,0.177,0.177,0.295
Mexico,1958,1.72,12.15,9.9,8.77,1.837,20.24,10.12,10.12,10.12,16.86,0.032,0.223,0.182,0.161,0.372,0.186,0.186,0.186,0.31
Mexico,1959,1.72,12.15,9.9,8.77,1.929,20.24,10.12,10.12,10.12,16.86,0.033,0.234,0.191,0.169,0.39,0.195,0.195,0.195,0.325
Mexico,1960,1.72,12.15,9.9,8.77,2.025,20.24,10.12,10.12,10.12,16.86,0.035,0.246,0.2,0.178,0.41,0.205,0.205,0.205,0.341
Mexico,1961,1.72,12.15,9.9,8.77,2.199,20.24,10.12,10.12,10.12,16.86,0.038,0.267,0.218,0.193,0.445,0.223,0.223,0.223,0.371
Mexico,1962,1.72,12.15,9.9,8.77,2.361,20.24,10.12,10.12,10.12,16.86,0.041,0.287,0.234,0.207,0.478,0.239,0.239,0.239,0.398
Mexico,1963,1.72,12.15,9.9,8.77,2.634,20.24,10.12,10.12,10.12,16.86,0.045,0.32,0.261,0.231,0.533,0.267,0.267,0.267,0.444
Mexico,1964,1.72,12.15,9.9,8.77,3.119,20.24,10.12,10.12,10.12,16.86,0.054,0.379,0.309,0.273,0.631,0.316,0.316,0.316,0.526
Mexico,1965,1.72,12.15,9.9,8.77,3.392,20.24,10.12,10.12,10.12,16.86,0.058,0.412,0.336,0.297,0.687,0.343,0.343,0.343,0.572
Mexico,1966,1.72,12.15,9.9,8.77,3.777,20.24,10.12,10.12,10.12,16.86,0.065,0.459,0.374,0.331,0.764,0.382,0.382,0.382,0.637
Mexico,1967,1.72,12.15,9.9,8.77,4.125,20.24,10.12,10.12,10.12,16.86,0.071,0.501,0.408,0.362,0.835,0.417,0.417,0.417,0.695
Mexico,1968,1.72,12.15,9.9,8.77,4.56,20.24,10.12,10.12,10.12,16.86,0.078,0.554,0.451,0.4,0.923,0.461,0.461,0.461,0.769
Mexico,1969,1.72,12.15,9.9,8.77,5.044,20.24,10.12,10.12,10.12,16.86,0.087,0.613,0.499,0.442,1.021,0.51,0.51,0.51,0.85
Mexico,1970,1.72,12.15,9.9,8.77,5.516,20.24,10.12,10.12,10.12,16.86,0.095,0.67,0.546,0.484,1.117,0.558,0.558,0.558,0.93
Mexico,1971,1.72,12.15,9.9,8.77,6.088,20.24,10.12,10.12,10.12,16.86,0.105,0.74,0.603,0.534,1.232,0.616,0.616,0.616,1.026
Mexico,1972,1.72,12.15,9.9,8.77,7.02,20.24,10.12,10.12,10.12,16.86,0.121,0.853,0.695,0.616,1.421,0.71,0.71,0.71,1.184
Mexico,1973,1.72,12.15,9.9,9.72,8.867,19.95,9.98,9.98,9.98,16.63,0.153,1.077,0.878,0.862,1.769,0.885,0.885,0.885,1.475
Mexico,1974,1.72,12.15,9.9,10.48,12.931,19.73,9.86,9.86,9.86,16.44,0.222,1.571,1.28,1.355,2.551,1.275,1.275,1.275,2.126
Mexico,1975,1.72,12.15,9.9,10.14,16.995,19.82,9.91,9.91,9.91,16.52,0.292,2.065,1.683,1.723,3.368,1.684,1.684,1.684,2.808
Mexico,1976,1.72,12.15,9.9,11.11,17.963,19.53,9.77,9.77,9.77,16.28,0.309,2.182,1.778,1.996,3.508,1.755,1.755,1.755,2.924
Mexico,1977,1.72,12.15,9.9,13.33,16.367,18.87,9.43,9.43,9.43,15.72,0.282,1.989,1.62,2.182,3.089,1.543,1.543,1.543,2.573
Mexico,1978,1.72,12.15,9.9,13.85,20.014,18.71,9.36,9.36,9.36,15.59,0.344,2.432,1.981,2.772,3.745,1.873,1.873,1.873,3.12
Mexico,1979,1.72,12.15,9.9,13.12,27.271,18.93,9.47,9.47,9.47,15.78,0.469,3.313,2.7,3.578,5.162,2.583,2.583,2.583,4.303
Mexico,1980,1.72,12.15,9.9,14.62,34.409,18.48,9.24,9.24,9.24,15.4,0.592,4.181,3.406,5.031,6.359,3.179,3.179,3.179,5.299
Mexico,1981,1.72,12.15,9.9,20.79,51.052,16.63,8.32,8.32,8.32,13.86,0.878,6.203,5.054,10.614,8.49,4.248,4.248,4.248,7.076
Mexico,1982,1.72,12.15,9.9,18.24,62.393,17.4,8.7,8.7,8.7,14.5,1.073,7.581,6.177,11.381,10.856,5.428,5.428,5.428,9.047
Mexico,1983,1.72,12.15,9.9,40.62,50.582,10.68,5.34,5.34,5.34,8.9,0.87,6.146,5.008,20.546,5.402,2.701,2.701,2.701,4.502
Mexico,1984,1.72,12.15,9.9,39.16,52.917,11.12,5.56,5.56,5.56,9.27,0.91,6.429,5.239,20.722,5.884,2.942,2.942,2.942,4.905
Mexico,1985,1.72,12.15,9.9,42.39,61.703,10.15,5.08,5.08,5.08,8.46,1.061,7.497,6.109,26.156,6.263,3.135,3.135,3.135,5.22
Mexico,1986,1.72,12.15,9.9,56.54,51.587,5.91,2.95,2.95,2.95,4.92,0.887,6.268,5.107,29.167,3.049,1.522,1.522,1.522,2.538
Mexico,1987,1.72,12.15,9.9,63.98,62.076,3.67,1.84,1.84,1.84,3.06,1.068,7.542,6.145,39.716,2.278,1.142,1.142,1.142,1.9
Mexico,1988,1.72,12.15,9.9,62.2,66.539,4.21,2.1,2.1,2.1,3.51,1.144,8.085,6.587,41.387,2.801,1.397,1.397,1.397,2.336
Mexico,1989,1.72,12.15,9.9,54.45,65.923,6.53,3.27,3.27,3.27,5.44,1.134,8.01,6.526,35.895,4.305,2.156,2.156,2.156,3.586
Mexico,1990,1.72,12.15,9.9,47.83,68.043,8.52,4.26,4.26,4.26,7.1,1.17,8.267,6.736,32.545,5.797,2.899,2.899,2.899,4.831
Mexico,1991,1.97,12.15,9.9,33.22,66.392,12.83,6.41,6.41,6.41,10.69,1.308,8.067,6.573,22.055,8.518,4.256,4.256,4.256,7.097
Mexico,1992,2.24,15.1,9.9,25.26,74.701,14.25,7.12,7.12,7.12,11.87,1.673,11.28,7.395,18.869,10.645,5.319,5.319,5.319,8.867
Mexico,1993,2.2,21.56,9.9,17.94,83.804,14.52,7.26,7.26,7.26,12.1,1.844,18.068,8.297,15.035,12.168,6.084,6.084,6.084,10.14
Mexico,1994,2.51,21.56,9.9,14.65,88.675,15.41,7.71,7.71,7.71,12.84,2.226,19.118,8.779,12.991,13.665,6.837,6.837,6.837,11.386
Mexico,1995,2.18,24.12,9.9,19.25,66.039,13.37,6.68,6.68,6.68,11.14,1.44,15.929,6.538,12.712,8.829,4.411,4.411,4.411,7.357
Mexico,1996,2.09,16.32,9.9,19.81,73.922,15.56,7.78,7.78,7.78,12.97,1.545,12.064,7.318,14.644,11.502,5.751,5.751,5.751,9.588
Mexico,1997,2.01,16.32,9.9,14.61,94.121,17.15,8.57,8.57,8.57,14.29,1.892,15.361,9.318,13.751,16.142,8.066,8.066,8.066,13.45
Mexico,1998,2.08,16.32,9.9,15.44,90.464,16.88,8.44,8.44,8.44,14.06,1.882,14.764,8.956,13.968,15.27,7.635,7.635,7.635,12.719
Mexico,1999,2.09,16.69,9.9,16.88,110.538,16.33,8.17,8.17,8.17,13.61,2.31,18.449,10.943,18.659,18.051,9.031,9.031,9.031,15.044
Mexico,2000,2.11,19.65,9.9,13.33,138.183,16.5,8.25,8.25,8.25,13.75,2.916,27.153,13.68,18.42,22.8,11.4,11.4,11.4,19.0
Mexico,2001,2.08,20.62,10.26,11.46,252.178,16.68,8.34,8.34,8.34,13.9,5.245,51.999,25.873,28.9,42.063,21.032,21.032,21.032,35.053
Mexico,2002,1.98,21.46,10.43,11.46,256.804,16.4,8.2,8.2,8.2,13.67,5.085,55.11,26.785,29.43,42.116,21.058,21.058,21.058,35.105
Mexico,2003,1.8,22.47,10.69,11.46,242.512,16.07,8.04,8.04,8.04,13.4,4.365,54.492,25.925,27.792,38.972,19.498,19.498,19.498,32.497
Mexico,2004,1.7,22.05,12.07,11.46,259.589,15.81,7.91,7.91,7.91,13.18,4.413,57.239,31.332,29.749,41.041,20.534,20.534,20.534,34.214
Mexico,2005,1.61,21.9,11.14,11.46,290.669,16.17,8.08,8.08,8.08,13.47,4.68,63.657,32.381,33.311,47.001,23.486,23.486,23.486,39.153
Mexico,2006,1.38,20.82,10.73,11.46,323.201,16.68,8.34,8.34,8.34,13.9,4.46,67.29,34.679,37.039,53.91,26.955,26.955,26.955,44.925
Mexico,2007,1.7,19.89,10.71,11.46,349.205,16.87,8.44,8.44,8.44,14.06,5.936,69.457,37.4,40.019,58.911,29.473,29.473,29.473,49.098
Mexico,2008,1.41,17.38,9.43,11.46,367.958,18.1,9.05,9.05,9.05,15.08,5.188,63.951,34.698,42.168,66.6,33.3,33.3,33.3,55.488
Mexico,2009,1.8,18.67,10.29,11.46,298.863,17.33,8.67,8.67,8.67,14.45,5.38,55.798,30.753,34.25,51.793,25.911,25.911,25.911,43.186
Mexico,2010,1.64,18.64,10.41,10.98,348.537,17.5,8.75,8.75,8.75,14.58,5.716,64.967,36.283,38.269,60.994,30.497,30.497,30.497,50.817
Mexico,2011,1.68,18.42,10.51,10.11,394.93,17.78,8.89,8.89,8.89,14.82,6.635,72.746,41.507,39.927,70.219,35.109,35.109,35.109,58.529
Mexico,2012,1.69,18.09,10.66,10.28,404.444,17.79,8.89,8.89,8.89,14.82,6.835,73.164,43.114,41.577,71.951,35.955,35.955,35.955,59.939
Mexico,2013,1.83,16.91,11.24,10.47,422.816,17.87,8.93,8.93,8.93,14.89,7.738,71.498,47.525,44.269,75.557,37.757,37.757,37.757,62.957
Mexico,2014,1.84,18.81,10.35,10.58,441.056,17.53,8.77,8.77,8.77,14.61,8.115,82.963,45.649,46.664,77.317,38.681,38.681,38.681,64.438
Mexico,2015,1.7,19.02,10.86,9.98,389.784,17.53,8.77,8.77,8.77,14.61,6.626,74.137,42.33,38.9,68.329,34.184,34.184,34.184,56.947
Mexico,2016,1.81,17.94,10.41,11.04,348.058,17.64,8.82,8.82,8.82,14.7,6.3,62.442,36.233,38.426,61.397,30.699,30.699,30.699,51.165
Mexico,2017,1.7,17.58,10.73,13.34,364.157,17.0,8.5,8.5,8.5,14.16,6.191,64.019,39.074,48.578,61.907,30.953,30.953,30.953,51.565
Mexico,2018,1.86,16.58,10.41,13.38,384.275,17.33,8.67,8.67,8.67,14.44,7.148,63.713,40.003,51.416,66.595,33.317,33.317,33.317,55.489
Mexico,2019,2.02,16.2,10.32,13.18,397.705,17.49,8.74,8.74,8.74,14.57,8.034,64.428,41.043,52.418,69.559,34.759,34.759,34.759,57.946
Mexico,2020,2.58,16.2,11.52,13.28,374.463,16.93,8.46,8.46,8.46,14.11,9.661,60.663,43.138,49.729,63.397,31.68,31.68,31.68,52.837
Mexico,2021,2.47,15.88,11.03,13.9,423.437,17.01,8.51,8.51,8.51,14.18,10.459,67.242,46.705,58.858,72.027,36.034,36.034,36.034,60.043
Mexico,2022,2.4,14.24,10.39,14.86,503.715,17.43,8.72,8.72,8.72,14.53,12.089,71.729,52.336,74.852,87.798,43.924,43.924,43.924,73.19
Mexico,2023,2.31,14.24,9.36,15.77,620.407,17.5,8.75,8.75,8.75,14.58,14.331,88.346,58.07,97.838,108.571,54.286,54.286,54.286,90.455
Mexico,2024,2.97,14.24,9.36,15.77,632.881,17.3,8.65,8.65,8.65,14.42,18.797,90.122,59.238,99.805,109.488,54.744,54.744,54.744,91.261
Mexico,2025,2.97,14.24,9.36,15.77,633.625,17.3,8.65,8.65,8.65,14.42,18.819,90.228,59.307,99.923,109.617,54.809,54.809,54.809,91.369
Mexico,2026,2.97,14.24,9.36,15.77,655.802,17.3,8.65,8.65,8.65,14.42,19.477,93.386,61.383,103.42,113.454,56.727,56.727,56.727,94.567
Netherlands,1946,4.93,12.07,12.28,3.14,2.378,10.14,6.76,13.52,23.65,13.52,0.117,0.287,0.292,0.075,0.241,0.161,0.322,0.562,0.322
Netherlands,1947,4.93,12.07,12.28,3.14,2.497,10.14,6.76,13.52,23.65,13.52,0.123,0.301,0.307,0.078,0.253,0.169,0.338,0.591,0.338
Netherlands,1948,4.93,12.07,12.28,3.14,2.622,10.14,6.76,13.52,23.65,13.52,0.129,0.316,0.322,0.082,0.266,0.177,0.354,0.62,0.354
Netherlands,1949,4.93,12.07,12.28,3.14,2.753,10.14,6.76,13.52,23.65,13.52,0.136,0.332,0.338,0.086,0.279,0.186,0.372,0.651,0.372
Netherlands,1950,4.93,12.07,12.28,3.14,2.89,10.14,6.76,13.52,23.65,13.52,0.142,0.349,0.355,0.091,0.293,0.195,0.391,0.684,0.391
Netherlands,1951,4.93,12.07,12.28,3.14,3.035,10.14,6.76,13.52,23.65,13.52,0.15,0.366,0.373,0.095,0.308,0.205,0.41,0.718,0.41
Netherlands,1952,4.93,12.07,12.28,3.14,3.187,10.14,6.76,13.52,23.65,13.52,0.157,0.385,0.391,0.1,0.323,0.215,0.431,0.754,0.431
Netherlands,1953,4.93,12.07,12.28,3.14,3.346,10.14,6.76,13.52,23.65,13.52,0.165,0.404,0.411,0.105,0.339,0.226,0.452,0.791,0.452
Netherlands,1954,4.93,12.07,12.28,3.14,3.513,10.14,6.76,13.52,23.65,13.52,0.173,0.424,0.431,0.11,0.356,0.238,0.475,0.831,0.475
Netherlands,1955,4.93,12.07,12.28,3.14,3.689,10.14,6.76,13.52,23.65,13.52,0.182,0.445,0.453,0.116,0.374,0.249,0.499,0.872,0.499
Netherlands,1956,4.93,12.07,12.28,3.14,3.873,10.14,6.76,13.52,23.65,13.52,0.191,0.468,0.476,0.122,0.393,0.262,0.524,0.916,0.524
Netherlands,1957,4.93,12.07,12.28,3.14,4.067,10.14,6.76,13.52,23.65,13.52,0.201,0.491,0.499,0.128,0.412,0.275,0.55,0.962,0.55
Netherlands,1958,4.93,12.07,12.28,3.14,4.27,10.14,6.76,13.52,23.65,13.52,0.211,0.515,0.524,0.134,0.433,0.289,0.577,1.01,0.577
Netherlands,1959,4.93,12.07,12.28,3.14,4.484,10.14,6.76,13.52,23.65,13.52,0.221,0.541,0.551,0.141,0.455,0.303,0.606,1.06,0.606
Netherlands,1960,4.93,12.07,12.28,3.14,4.708,10.14,6.76,13.52,23.65,13.52,0.232,0.568,0.578,0.148,0.477,0.318,0.637,1.113,0.637
Netherlands,1961,4.93,12.07,12.28,3.14,5.175,10.14,6.76,13.52,23.65,13.52,0.255,0.625,0.635,0.162,0.525,0.35,0.7,1.224,0.7
Netherlands,1962,4.93,12.07,12.28,3.14,5.617,10.14,6.76,13.52,23.65,13.52,0.277,0.678,0.69,0.176,0.57,0.38,0.759,1.328,0.759
Netherlands,1963,4.93,12.07,12.28,3.14,6.094,10.14,6.76,13.52,23.65,13.52,0.3,0.736,0.748,0.191,0.618,0.412,0.824,1.441,0.824
Netherlands,1964,4.93,12.07,12.28,3.14,7.171,10.14,6.76,13.52,23.65,13.52,0.354,0.866,0.881,0.225,0.727,0.485,0.97,1.696,0.97
Netherlands,1965,4.93,12.07,12.28,3.14,8.054,10.14,6.76,13.52,23.65,13.52,0.397,0.972,0.989,0.253,0.817,0.544,1.089,1.905,1.089
Netherlands,1966,4.93,12.07,12.28,3.14,8.77,10.14,6.76,13.52,23.65,13.52,0.432,1.059,1.077,0.275,0.889,0.593,1.186,2.074,1.186
Netherlands,1967,4.93,12.07,12.28,3.14,9.621,10.14,6.76,13.52,23.65,13.52,0.474,1.161,1.181,0.302,0.976,0.65,1.301,2.275,1.301
Netherlands,1968,4.93,12.07,12.28,3.14,10.668,10.14,6.76,13.52,23.65,13.52,0.526,1.288,1.31,0.335,1.082,0.721,1.442,2.523,1.442
Netherlands,1969,4.93,12.07,12.28,3.14,12.082,10.14,6.76,13.52,23.65,13.52,0.596,1.458,1.484,0.379,1.225,0.817,1.633,2.857,1.633
Netherlands,1970,4.93,12.07,12.28,3.14,13.548,10.14,6.76,13.52,23.65,13.52,0.668,1.635,1.664,0.425,1.374,0.916,1.832,3.204,1.832
Netherlands,1971,4.93,12.07,12.28,3.14,15.825,10.14,6.76,13.52,23.65,13.52,0.78,1.91,1.943,0.497,1.605,1.07,2.139,3.742,2.139
Netherlands,1972,4.93,12.07,12.28,3.14,19.42,10.14,6.76,13.52,23.65,13.52,0.957,2.344,2.385,0.61,1.969,1.313,2.626,4.593,2.626
Netherlands,1973,4.93,12.07,12.28,3.14,25.502,10.14,6.76,13.52,23.65,13.52,1.257,3.078,3.132,0.801,2.586,1.724,3.448,6.031,3.448
Netherlands,1974,4.93,12.07,12.28,2.91,31.786,10.17,6.78,13.56,23.73,13.56,1.567,3.837,3.903,0.925,3.233,2.155,4.31,7.543,4.31
Netherlands,1975,4.93,12.07,12.28,2.68,41.52,10.21,6.8,13.61,23.81,13.61,2.047,5.012,5.099,1.113,4.239,2.823,5.651,9.886,5.651
Netherlands,1976,4.93,12.07,12.28,2.98,45.476,10.16,6.77,13.55,23.71,13.55,2.242,5.489,5.584,1.355,4.62,3.079,6.162,10.782,6.162
Netherlands,1977,4.93,12.07,12.28,3.05,54.669,10.15,6.77,13.53,23.68,13.53,2.695,6.599,6.713,1.667,5.549,3.701,7.397,12.946,7.397
Netherlands,1978,4.93,12.07,12.28,3.19,68.707,10.13,6.75,13.51,23.64,13.51,3.387,8.293,8.437,2.192,6.96,4.638,9.282,16.242,9.282
Netherlands,1979,4.93,12.07,12.28,3.33,81.652,10.11,6.74,13.48,23.59,13.48,4.025,9.855,10.027,2.719,8.255,5.503,11.007,19.262,11.007
Netherlands,1980,4.93,12.07,12.28,3.84,90.339,10.03,6.69,13.38,23.41,13.38,4.454,10.904,11.094,3.469,9.061,6.044,12.087,21.148,12.087
Netherlands,1981,4.93,12.07,12.28,4.58,78.049,9.92,6.61,13.23,23.15,13.23,3.848,9.421,9.584,3.575,7.743,5.159,10.326,18.068,10.326
Netherlands,1982,4.93,11.41,12.28,5.58,79.664,9.87,6.58,13.16,23.03,13.16,3.927,9.09,9.783,4.445,7.863,5.242,10.484,18.347,10.484
Netherlands,1983,4.93,10.64,12.28,6.52,78.337,9.84,6.56,13.13,22.97,13.13,3.862,8.335,9.62,5.108,7.708,5.139,10.286,17.994,10.286
Netherlands,1984,4.93,9.87,12.28,7.48,72.065,9.82,6.54,13.09,22.9,13.09,3.553,7.113,8.85,5.39,7.077,4.713,9.433,16.503,9.433
Netherlands,1985,4.93,10.5,12.28,8.36,71.006,9.59,6.39,12.79,22.37,12.79,3.501,7.456,8.72,5.936,6.81,4.537,9.082,15.884,9.082
Netherlands,1986,4.93,10.83,12.28,8.77,99.536,9.48,6.32,12.64,22.12,12.64,4.907,10.78,12.223,8.729,9.436,6.291,12.581,22.017,12.581
Netherlands,1987,4.93,11.3,12.28,8.6,124.536,9.43,6.29,12.58,22.01,12.58,6.14,14.073,15.293,10.71,11.744,7.833,15.667,27.41,15.667
Netherlands,1988,4.93,10.56,12.28,8.77,127.488,9.52,6.35,12.69,22.21,12.69,6.285,13.463,15.656,11.181,12.137,8.096,16.178,28.315,16.178
Netherlands,1989,4.92,10.99,12.28,8.51,121.364,9.5,6.33,12.66,22.16,12.66,5.971,13.338,14.903,10.328,11.53,7.682,15.365,26.894,15.365
Netherlands,1990,4.73,10.99,12.28,8.63,146.853,9.5,6.34,12.67,22.18,12.67,6.946,16.139,18.034,12.673,13.951,9.311,18.606,32.572,18.606
Netherlands,1991,4.42,11.07,12.28,8.88,152.209,9.5,6.33,12.67,22.17,12.67,6.728,16.85,18.691,13.516,14.46,9.635,19.285,33.745,19.285
Netherlands,1992,4.3,9.67,12.28,9.02,170.456,9.71,6.47,12.94,22.65,12.94,7.33,16.483,20.932,15.375,16.551,11.029,22.057,38.608,22.057
Netherlands,1993,3.89,9.67,12.28,9.33,167.026,9.72,6.48,12.96,22.69,12.96,6.497,16.151,20.511,15.584,16.235,10.823,21.647,37.898,21.647
Netherlands,1994,3.78,9.56,12.28,9.26,175.308,9.77,6.51,13.02,22.79,13.02,6.627,16.759,21.528,16.233,17.128,11.413,22.825,39.953,22.825
Netherlands,1995,3.33,9.67,12.28,9.0,223.844,9.86,6.57,13.14,23.0,13.14,7.454,21.646,27.488,20.146,22.071,14.707,29.413,51.484,29.413
Netherlands,1996,3.74,8.7,12.28,9.78,192.855,9.82,6.55,13.1,22.92,13.1,7.213,16.778,23.683,18.861,18.938,12.632,25.264,44.202,25.264
Netherlands,1997,3.65,10.16,12.28,9.34,174.358,9.68,6.46,12.91,22.6,12.91,6.364,17.715,21.411,16.285,16.878,11.263,22.51,39.405,22.51
Netherlands,1998,3.56,10.16,12.28,9.15,176.597,9.73,6.48,12.97,22.69,12.97,6.287,17.942,21.686,16.159,17.183,11.444,22.905,40.07,22.905
Netherlands,1999,3.55,10.16,12.28,8.66,174.473,9.8,6.53,13.07,22.87,13.07,6.194,17.726,21.425,15.109,17.098,11.393,22.804,39.902,22.804
Netherlands,2000,3.32,10.61,12.28,7.45,158.645,9.95,6.63,13.27,23.22,13.27,5.267,16.832,19.482,11.819,15.785,10.518,21.052,36.837,21.052
Netherlands,2001,3.26,10.64,12.68,6.5,167.314,10.04,6.69,13.38,23.42,13.38,5.454,17.802,21.215,10.875,16.798,11.193,22.387,39.185,22.387
Netherlands,2002,3.17,10.69,13.44,5.88,185.079,10.02,6.68,13.36,23.38,13.36,5.867,19.785,24.875,10.883,18.545,12.363,24.727,43.272,24.727
Netherlands,2003,3.14,10.97,13.81,5.38,232.239,10.0,6.67,13.34,23.34,13.34,7.292,25.477,32.072,12.494,23.224,15.49,30.981,54.205,30.981
Netherlands,2004,3.18,11.28,13.9,5.29,258.587,9.95,6.63,13.27,23.22,13.27,8.223,29.169,35.944,13.679,25.729,17.144,34.314,60.044,34.314
Netherlands,2005,3.2,11.72,14.25,5.07,262.424,9.86,6.58,13.15,23.01,13.15,8.398,30.756,37.395,13.305,25.875,17.267,34.509,60.384,34.509
Netherlands,2006,3.15,11.42,13.56,4.5,287.319,10.1,6.74,13.47,23.58,13.47,9.051,32.812,38.96,12.929,29.019,19.365,38.702,67.75,38.702
Netherlands,2007,3.11,11.23,13.7,4.52,327.378,10.12,6.74,13.49,23.6,13.49,10.181,36.765,44.851,14.797,33.131,22.065,44.163,77.261,44.163
Netherlands,2008,2.93,11.29,14.07,4.65,373.919,10.06,6.71,13.41,23.47,13.41,10.956,42.215,52.61,17.387,37.616,25.09,50.143,87.759,50.143
Netherlands,2009,2.86,11.12,13.92,4.27,376.816,10.17,6.78,13.56,23.74,13.56,10.777,41.902,52.453,16.09,38.322,25.548,51.096,89.456,51.096
Netherlands,2010,2.7,11.17,14.13,3.86,368.188,10.22,6.81,13.63,23.85,13.63,9.941,41.127,52.025,14.212,37.629,25.074,50.184,87.813,50.184
Netherlands,2011,2.67,11.34,14.52,3.9,388.749,10.14,6.76,13.51,23.65,13.51,10.38,44.084,56.446,15.161,39.419,26.279,52.52,91.939,52.52
Netherlands,2012,2.57,11.27,15.02,3.65,362.17,10.12,6.75,13.5,23.62,13.5,9.308,40.817,54.398,13.219,36.652,24.446,48.893,85.544,48.893
Netherlands,2013,2.43,11.54,15.24,3.54,381.301,10.09,6.72,13.45,23.53,13.45,9.266,44.002,58.11,13.498,38.473,25.623,51.285,89.72,51.285
Netherlands,2014,2.46,11.56,15.18,3.34,384.345,10.12,6.75,13.49,23.62,13.49,9.455,44.43,58.344,12.837,38.896,25.943,51.848,90.782,51.848
Netherlands,2015,2.47,11.66,14.87,3.09,320.185,10.19,6.79,13.58,23.77,13.58,7.909,37.334,47.612,9.894,32.627,21.741,43.481,76.108,43.481
Netherlands,2016,2.61,12.27,14.88,2.82,319.554,10.11,6.74,13.48,23.6,13.48,8.34,39.209,47.55,9.011,32.307,21.538,43.076,75.415,43.076
Netherlands,2017,2.66,11.9,14.95,2.48,330.042,10.2,6.8,13.6,23.8,13.6,8.779,39.275,49.341,8.185,33.664,22.443,44.886,78.55,44.886
Netherlands,2018,2.82,12.41,15.26,2.19,358.937,10.1,6.73,13.47,23.56,13.47,10.122,44.544,54.774,7.861,36.253,24.156,48.349,84.566,48.349
Netherlands,2019,3.07,12.01,15.58,1.97,353.995,10.11,6.74,13.48,23.58,13.48,10.868,42.515,55.152,6.974,35.789,23.859,47.718,83.472,47.718
Netherlands,2020,2.94,11.07,15.79,1.57,407.768,10.3,6.86,13.73,24.02,13.73,11.988,45.14,64.387,6.402,42.0,27.973,55.987,97.946,55.987
Netherlands,2021,2.98,11.72,16.78,1.31,447.905,10.08,6.72,13.44,23.53,13.44,13.348,52.494,75.158,5.868,45.149,30.099,60.198,105.392,60.198
Netherlands,2022,3.01,11.97,15.71,1.31,418.689,10.2,6.8,13.6,23.8,13.6,12.603,50.117,65.776,5.485,42.706,28.471,56.942,99.648,56.942
Netherlands,2023,3.34,11.97,15.56,1.59,461.245,10.13,6.75,13.51,23.64,13.51,15.406,55.211,71.77,7.334,46.724,31.134,62.314,109.038,62.314
Netherlands,2024,4.34,11.97,15.56,1.59,493.116,9.98,6.65,13.31,23.29,13.31,21.401,59.026,76.729,7.841,49.213,32.792,65.634,114.847,65.634
Netherlands,2025,4.34,11.97,15.56,1.59,541.387,9.98,6.65,13.31,23.29,13.31,23.496,64.804,84.24,8.608,54.03,36.002,72.059,126.089,72.059
Netherlands,2026,4.34,11.97,15.56,1.59,560.335,9.98,6.65,13.31,23.29,13.31,24.319,67.072,87.188,8.909,55.921,37.262,74.581,130.502,74.581
New Zealand,1946,4.59,8.19,14.71,9.07,0.832,9.52,6.34,12.69,22.2,12.69,0.038,0.068,0.122,0.075,0.079,0.053,0.106,0.185,0.106
